Date,Ticker,Factor,R2
2018-01-18,AMD,R2,0.4364323688590911
2018-01-19,AMD,R2,0.43252397896014916
2018-01-22,AMD,R2,0.434568841862773
2018-01-23,AMD,R2,0.36969004230101954
2018-01-24,AMD,R2,0.3832911324965047
2018-01-25,AMD,R2,0.4231414741903363
2018-01-26,AMD,R2,0.5662785195639366
2018-01-29,AMD,R2,0.5601629950799225
2018-01-30,AMD,R2,0.5698475412054609
2018-01-31,AMD,R2,0.5823744727593752
2018-02-01,AMD,R2,0.5933520629815587
2018-02-02,AMD,R2,0.62565433996008
2018-02-05,AMD,R2,0.6712533482909082
2018-02-06,AMD,R2,0.58684506457671
2018-02-07,AMD,R2,0.5769017116051833
2018-02-08,AMD,R2,0.5851606115894148
2018-02-09,AMD,R2,0.5677121776125056
2018-02-12,AMD,R2,0.5758917179421903
2018-02-13,AMD,R2,0.5781068173023327
2018-02-14,AMD,R2,0.5890870629968767
2018-02-15,AMD,R2,0.5914872777681655
2018-02-16,AMD,R2,0.6015645887197958
2018-02-20,AMD,R2,0.6044273045059142
2018-02-21,AMD,R2,0.6018878700839614
2018-02-22,AMD,R2,0.605234500490601
2018-02-23,AMD,R2,0.6428727770861622
2018-02-26,AMD,R2,0.6296902242979991
2018-02-27,AMD,R2,0.6240866993260517
2018-02-28,AMD,R2,0.6298558083392158
2018-03-01,AMD,R2,0.6354727368361645
2018-03-02,AMD,R2,0.5930774281922206
2018-03-05,AMD,R2,0.5899758381392268
2018-03-06,AMD,R2,0.5836972135519154
2018-03-07,AMD,R2,0.5835525538161941
2018-03-08,AMD,R2,0.5892510599538997
2018-03-09,AMD,R2,0.5634138183207277
2018-03-12,AMD,R2,0.5434366303499271
2018-03-13,AMD,R2,0.5545270372151385
2018-03-14,AMD,R2,0.5574737768768834
2018-03-15,AMD,R2,0.5683778650546079
2018-03-16,AMD,R2,0.5573427437321858
2018-03-19,AMD,R2,0.5613263882739292
2018-03-20,AMD,R2,0.5383462892194479
2018-03-21,AMD,R2,0.5380157620410203
2018-03-22,AMD,R2,0.5666530129199471
2018-03-23,AMD,R2,0.5744272843040856
2018-03-26,AMD,R2,0.5478882721155924
2018-03-27,AMD,R2,0.5674887549332825
2018-03-28,AMD,R2,0.5689382103340221
2018-03-29,AMD,R2,0.5491164611640281
2018-04-02,AMD,R2,0.5802611893298028
2018-04-03,AMD,R2,0.5818946217353216
2018-04-04,AMD,R2,0.5566575615913183
2018-04-05,AMD,R2,0.574239326492519
2018-04-06,AMD,R2,0.5720416350049586
2018-04-09,AMD,R2,0.5722075467231258
2018-04-10,AMD,R2,0.5800286457623791
2018-04-11,AMD,R2,0.5752221732896694
2018-04-12,AMD,R2,0.5795258625008652
2018-04-13,AMD,R2,0.5848303976320015
2018-04-16,AMD,R2,0.5853887441576384
2018-04-17,AMD,R2,0.5991816731396544
2018-04-18,AMD,R2,0.561341139815255
2018-04-19,AMD,R2,0.5421147409595585
2018-04-20,AMD,R2,0.5398622582247158
2018-04-23,AMD,R2,0.537020503793369
2018-04-24,AMD,R2,0.5335708859962307
2018-04-25,AMD,R2,0.564203125596934
2018-04-26,AMD,R2,0.4991370021902173
2018-04-27,AMD,R2,0.4821102703642739
2018-04-30,AMD,R2,0.48798049708981117
2018-05-01,AMD,R2,0.4699509720012853
2018-05-02,AMD,R2,0.4137694446234078
2018-05-03,AMD,R2,0.4168894016306842
2018-05-04,AMD,R2,0.415092206782792
2018-05-07,AMD,R2,0.4150993233221212
2018-05-08,AMD,R2,0.42148735782429114
2018-05-09,AMD,R2,0.4197057730688102
2018-05-10,AMD,R2,0.4189980964096446
2018-05-11,AMD,R2,0.4107071004135573
2018-05-14,AMD,R2,0.4021153313853344
2018-05-15,AMD,R2,0.38940879631470626
2018-05-16,AMD,R2,0.3815716306091832
2018-05-17,AMD,R2,0.38530818505561915
2018-05-18,AMD,R2,0.38887710349996085
2018-05-21,AMD,R2,0.3824421447711137
2018-05-22,AMD,R2,0.38080988331861887
2018-05-23,AMD,R2,0.39298364730029334
2018-05-24,AMD,R2,0.38722351196017535
2018-05-25,AMD,R2,0.3914876481585051
2018-05-29,AMD,R2,0.392325157798615
2018-05-30,AMD,R2,0.39398494195426936
2018-05-31,AMD,R2,0.4120158134362132
2018-06-01,AMD,R2,0.40519530965893913
2018-06-04,AMD,R2,0.41828208727337846
2018-06-05,AMD,R2,0.4586156865054003
2018-06-06,AMD,R2,0.4635276124330603
2018-06-07,AMD,R2,0.5038406720528308
2018-06-08,AMD,R2,0.5062331448068389
2018-06-11,AMD,R2,0.4957573513600455
2018-06-12,AMD,R2,0.4923901489941185
2018-06-13,AMD,R2,0.493003589059261
2018-06-14,AMD,R2,0.5161512044109569
2018-06-15,AMD,R2,0.51598210423243
2018-06-18,AMD,R2,0.49867271707961425
2018-06-19,AMD,R2,0.48810425382702827
2018-06-20,AMD,R2,0.5764592919515374
2018-06-21,AMD,R2,0.5667458632477896
2018-06-22,AMD,R2,0.5508776246448052
2018-06-25,AMD,R2,0.5709020766166099
2018-06-26,AMD,R2,0.5407987292703804
2018-06-27,AMD,R2,0.5695357548170077
2018-06-28,AMD,R2,0.5641129986493887
2018-06-29,AMD,R2,0.5377825505776623
2018-07-02,AMD,R2,0.5187075158083166
2018-07-03,AMD,R2,0.530498463370632
2018-07-05,AMD,R2,0.5256081239114561
2018-07-06,AMD,R2,0.5351963024395807
2018-07-09,AMD,R2,0.5297782155049486
2018-07-10,AMD,R2,0.5247298399234139
2018-07-11,AMD,R2,0.5273686797595273
2018-07-12,AMD,R2,0.5170576198947435
2018-07-13,AMD,R2,0.5180303347281423
2018-07-16,AMD,R2,0.5040267734988031
2018-07-17,AMD,R2,0.49883675658474547
2018-07-18,AMD,R2,0.5009039092182876
2018-07-19,AMD,R2,0.5455081085469738
2018-07-20,AMD,R2,0.5495597054729504
2018-07-23,AMD,R2,0.6074250250518072
2018-07-24,AMD,R2,0.6143820491360513
2018-07-25,AMD,R2,0.5911654020934615
2018-07-26,AMD,R2,0.5139742688207414
2018-07-27,AMD,R2,0.44690230489925287
2018-07-30,AMD,R2,0.43600345605393487
2018-07-31,AMD,R2,0.382977597642414
2018-08-01,AMD,R2,0.378667777098891
2018-08-02,AMD,R2,0.39005192968409774
2018-08-03,AMD,R2,0.3873520703819382
2018-08-06,AMD,R2,0.37744611713052123
2018-08-07,AMD,R2,0.37677137819355955
2018-08-08,AMD,R2,0.3704901453853716
2018-08-09,AMD,R2,0.367422614201411
2018-08-10,AMD,R2,0.36256395490546645
2018-08-13,AMD,R2,0.34476963789287296
2018-08-14,AMD,R2,0.35496820940997564
2018-08-15,AMD,R2,0.3696655677177968
2018-08-16,AMD,R2,0.34184935643347925
2018-08-17,AMD,R2,0.35550065447672474
2018-08-20,AMD,R2,0.36354877379108386
2018-08-21,AMD,R2,0.3769735811343401
2018-08-22,AMD,R2,0.40865603269760586
2018-08-23,AMD,R2,0.38896535185800973
2018-08-24,AMD,R2,0.3673039260365475
2018-08-27,AMD,R2,0.33439057117172155
2018-08-28,AMD,R2,0.31852742251710087
2018-08-29,AMD,R2,0.3212218381923566
2018-08-30,AMD,R2,0.30326394143898816
2018-08-31,AMD,R2,0.301722222993866
2018-09-04,AMD,R2,0.36730142246287856
2018-09-05,AMD,R2,0.35941561401123945
2018-09-06,AMD,R2,0.35649235821933567
2018-09-07,AMD,R2,0.31083649351350584
2018-09-10,AMD,R2,0.3292746685171669
2018-09-11,AMD,R2,0.3317149178664358
2018-09-12,AMD,R2,0.3228932953687218
2018-09-13,AMD,R2,0.31699746117898187
2018-09-14,AMD,R2,0.33149354669514974
2018-09-17,AMD,R2,0.31250121224178184
2018-09-18,AMD,R2,0.3014448217435276
2018-09-19,AMD,R2,0.2620967625819305
2018-09-20,AMD,R2,0.2660739984146878
2018-09-21,AMD,R2,0.25209772000326136
2018-09-24,AMD,R2,0.24676695818873984
2018-09-25,AMD,R2,0.2330635179802133
2018-09-26,AMD,R2,0.23847416238750851
2018-09-27,AMD,R2,0.2256404089090155
2018-09-28,AMD,R2,0.2463567674328171
2018-10-01,AMD,R2,0.26279134693576356
2018-10-02,AMD,R2,0.3057838132413848
2018-10-03,AMD,R2,0.25608902012960655
2018-10-04,AMD,R2,0.2368215905056008
2018-10-05,AMD,R2,0.25825791911138063
2018-10-08,AMD,R2,0.26585395766529774
2018-10-09,AMD,R2,0.2572739814145887
2018-10-10,AMD,R2,0.2917475274439014
2018-10-11,AMD,R2,0.2787833430974507
2018-10-12,AMD,R2,0.28769352981890606
2018-10-15,AMD,R2,0.28950133962465585
2018-10-16,AMD,R2,0.3128457462121361
2018-10-17,AMD,R2,0.31059216921379496
2018-10-18,AMD,R2,0.32268308614191765
2018-10-19,AMD,R2,0.4024528631661677
2018-10-22,AMD,R2,0.43198706401534714
2018-10-23,AMD,R2,0.47183365567228674
2018-10-24,AMD,R2,0.539234946495312
2018-10-25,AMD,R2,0.39403129887985
2018-10-26,AMD,R2,0.38422166375098155
2018-10-29,AMD,R2,0.39076345824667236
2018-10-30,AMD,R2,0.3925034393110607
2018-10-31,AMD,R2,0.413353061261862
2018-11-01,AMD,R2,0.4306260781223933
2018-11-02,AMD,R2,0.40058587885375796
2018-11-05,AMD,R2,0.40526842626005877
2018-11-06,AMD,R2,0.3979444801691061
2018-11-07,AMD,R2,0.4029351271314052
2018-11-08,AMD,R2,0.3896112377221167
2018-11-09,AMD,R2,0.3858284968280302
2018-11-12,AMD,R2,0.44021653137943173
2018-11-13,AMD,R2,0.4437613718915402
2018-11-14,AMD,R2,0.44747628964123554
2018-11-15,AMD,R2,0.44938797893253
2018-11-16,AMD,R2,0.4233142724482235
2018-11-19,AMD,R2,0.4367140644083064
2018-11-20,AMD,R2,0.4614104210368488
2018-11-21,AMD,R2,0.45753527991687215
2018-11-23,AMD,R2,0.45285511031881676
2018-11-26,AMD,R2,0.45757493456396536
2018-11-27,AMD,R2,0.44877327963273983
2018-11-28,AMD,R2,0.45252455569034167
2018-11-29,AMD,R2,0.45195942039102
2018-11-30,AMD,R2,0.46297668619104326
2018-12-03,AMD,R2,0.4718245408333933
2018-12-04,AMD,R2,0.45971317647771814
2018-12-06,AMD,R2,0.4610883315246742
2018-12-07,AMD,R2,0.46551072261312065
2018-12-10,AMD,R2,0.4719764033491831
2018-12-11,AMD,R2,0.4723897704392207
2018-12-12,AMD,R2,0.47687827510297154
2018-12-13,AMD,R2,0.47540832777986686
2018-12-14,AMD,R2,0.4598727780053271
2018-12-17,AMD,R2,0.45612112546970773
2018-12-18,AMD,R2,0.46095279337326944
2018-12-19,AMD,R2,0.4717786023172673
2018-12-20,AMD,R2,0.47173366488612145
2018-12-21,AMD,R2,0.48023651557761426
2018-12-24,AMD,R2,0.4793731609726054
2018-12-26,AMD,R2,0.5042174668424608
2018-12-27,AMD,R2,0.5006348439302942
2018-12-28,AMD,R2,0.5043543862922881
2018-12-31,AMD,R2,0.5074318136906466
2019-01-02,AMD,R2,0.5191989805594647
2019-01-03,AMD,R2,0.542701063564489
2019-01-04,AMD,R2,0.5619826348834933
2019-01-07,AMD,R2,0.565156905276735
2019-01-08,AMD,R2,0.5644377847152622
2019-01-09,AMD,R2,0.5614263933285635
2019-01-10,AMD,R2,0.5500973791385366
2019-01-11,AMD,R2,0.5500599505768005
2019-01-14,AMD,R2,0.5377666241436303
2019-01-15,AMD,R2,0.5370588529768106
2019-01-16,AMD,R2,0.5411970694818071
2019-01-17,AMD,R2,0.5511127814505064
2019-01-18,AMD,R2,0.5510781768089523
2019-01-22,AMD,R2,0.5499751226021132
2019-01-23,AMD,R2,0.5279161070898328
2019-01-24,AMD,R2,0.7155514567427185
2019-01-25,AMD,R2,0.7187174206103791
2019-01-28,AMD,R2,0.7255081636688605
2019-01-29,AMD,R2,0.7414175288089866
2019-01-30,AMD,R2,0.7057030202880488
2019-01-31,AMD,R2,0.7077461109363956
2019-02-01,AMD,R2,0.7146307078958694
2019-02-04,AMD,R2,0.6920343766430639
2019-02-05,AMD,R2,0.6745529077159891
2019-02-06,AMD,R2,0.6682355089284766
2019-02-07,AMD,R2,0.6669738230343273
2019-02-08,AMD,R2,0.6683919403246805
2019-02-11,AMD,R2,0.6471574289555831
2019-02-12,AMD,R2,0.6361453621394084
2019-02-13,AMD,R2,0.6548787928835528
2019-02-14,AMD,R2,0.6549278508399463
2019-02-15,AMD,R2,0.6523042639347522
2019-02-19,AMD,R2,0.6405713976681583
2019-02-20,AMD,R2,0.6433518778718398
2019-02-21,AMD,R2,0.6611238173827949
2019-02-22,AMD,R2,0.6703158076256772
2019-02-25,AMD,R2,0.6805673977792335
2019-02-26,AMD,R2,0.6894736460411331
2019-02-27,AMD,R2,0.708738370361635
2019-02-28,AMD,R2,0.7091619176380577
2019-03-01,AMD,R2,0.712411346312906
2019-03-04,AMD,R2,0.7088477419740311
2019-03-05,AMD,R2,0.6767486870852486
2019-03-06,AMD,R2,0.6826088860093802
2019-03-07,AMD,R2,0.6630416229778928
2019-03-08,AMD,R2,0.6630797205994816
2019-03-11,AMD,R2,0.6680945014023428
2019-03-12,AMD,R2,0.6683037885134594
2019-03-13,AMD,R2,0.663896269704417
2019-03-14,AMD,R2,0.6817154525206093
2019-03-15,AMD,R2,0.6700330119218691
2019-03-18,AMD,R2,0.6690806975038159
2019-03-19,AMD,R2,0.6432717746838659
2019-03-20,AMD,R2,0.6493633282622737
2019-03-21,AMD,R2,0.6395656159055827
2019-03-22,AMD,R2,0.6490617856336267
2019-03-25,AMD,R2,0.6969706508882778
2019-03-26,AMD,R2,0.699098501680139
2019-03-27,AMD,R2,0.6992258909602074
2019-03-28,AMD,R2,0.6967857457466016
2019-03-29,AMD,R2,0.6977382497465888
2019-04-01,AMD,R2,0.6751752484442568
2019-04-02,AMD,R2,0.6321918175398662
2019-04-03,AMD,R2,0.6020323973788964
2019-04-04,AMD,R2,0.6023803824022576
2019-04-05,AMD,R2,0.6666103987576522
2019-04-08,AMD,R2,0.6570622564212449
2019-04-09,AMD,R2,0.646724067810762
2019-04-10,AMD,R2,0.6514534363718889
2019-04-11,AMD,R2,0.6822183268937131
2019-04-12,AMD,R2,0.6782931587603176
2019-04-15,AMD,R2,0.6693451392559603
2019-04-16,AMD,R2,0.6670999436506804
2019-04-17,AMD,R2,0.6530350049747211
2019-04-18,AMD,R2,0.6518798867901184
2019-04-22,AMD,R2,0.6547619708699293
2019-04-23,AMD,R2,0.642341890304748
2019-04-24,AMD,R2,0.6048817552448837
2019-04-25,AMD,R2,0.5730182734651883
2019-04-26,AMD,R2,0.47663480365063815
2019-04-29,AMD,R2,0.49703658030628417
2019-04-30,AMD,R2,0.4966363256846992
2019-05-01,AMD,R2,0.49494402719638586
2019-05-02,AMD,R2,0.48734499241973206
2019-05-03,AMD,R2,0.5063896775103452
2019-05-06,AMD,R2,0.5068828752775776
2019-05-07,AMD,R2,0.5166707290371481
2019-05-08,AMD,R2,0.5212833934786343
2019-05-09,AMD,R2,0.540804340984598
2019-05-10,AMD,R2,0.5306083542808562
2019-05-13,AMD,R2,0.566238901155362
2019-05-14,AMD,R2,0.5738078852374375
2019-05-15,AMD,R2,0.5649941488811123
2019-05-16,AMD,R2,0.5670220123128707
2019-05-17,AMD,R2,0.5699473078457181
2019-05-20,AMD,R2,0.5850164677464731
2019-05-21,AMD,R2,0.5906180022983744
2019-05-22,AMD,R2,0.5866930066054248
2019-05-23,AMD,R2,0.5887145103636998
2019-05-24,AMD,R2,0.5856241589328686
2019-05-28,AMD,R2,0.5003867229316279
2019-05-29,AMD,R2,0.4866269506815961
2019-05-30,AMD,R2,0.4828308450961728
2019-05-31,AMD,R2,0.4679436294888455
2019-06-03,AMD,R2,0.44786119184782536
2019-06-04,AMD,R2,0.48033101016694635
2019-06-05,AMD,R2,0.46648045429328666
2019-06-06,AMD,R2,0.4553723468534542
2019-06-07,AMD,R2,0.4675059594731442
2019-06-10,AMD,R2,0.46373767002888233
2019-06-11,AMD,R2,0.4889108972171933
2019-06-12,AMD,R2,0.49450378001781214
2019-06-13,AMD,R2,0.4638539457265639
2019-06-14,AMD,R2,0.4684231373392539
2019-06-17,AMD,R2,0.42189282243290993
2019-06-18,AMD,R2,0.40492393653262426
2019-06-19,AMD,R2,0.40371264069112733
2019-06-20,AMD,R2,0.4067074060133543
2019-06-21,AMD,R2,0.4100022001562986
2019-06-24,AMD,R2,0.4127821687313753
2019-06-25,AMD,R2,0.4130360516412612
2019-06-26,AMD,R2,0.4238586902212942
2019-06-27,AMD,R2,0.43591579658382595
2019-06-28,AMD,R2,0.4697157922827805
2019-07-01,AMD,R2,0.47187058017813366
2019-07-02,AMD,R2,0.47339444037264966
2019-07-03,AMD,R2,0.4759003177927458
2019-07-05,AMD,R2,0.4693874636779022
2019-07-08,AMD,R2,0.43131477871788726
2019-07-09,AMD,R2,0.42527567241901554
2019-07-10,AMD,R2,0.43618883341948367
2019-07-11,AMD,R2,0.4108781508986479
2019-07-12,AMD,R2,0.40575131842110157
2019-07-15,AMD,R2,0.3951222085328109
2019-07-16,AMD,R2,0.3948004932553507
2019-07-17,AMD,R2,0.3952835166976316
2019-07-18,AMD,R2,0.3848276492124105
2019-07-19,AMD,R2,0.3826724130024133
2019-07-22,AMD,R2,0.3787344144834809
2019-07-23,AMD,R2,0.3825573306053057
2019-07-24,AMD,R2,0.3855358368810231
2019-07-25,AMD,R2,0.38802991788613606
2019-07-26,AMD,R2,0.3824056697470607
2019-07-29,AMD,R2,0.38703351891484583
2019-07-30,AMD,R2,0.3946894036213311
2019-07-31,AMD,R2,0.42545069012403536
2019-08-01,AMD,R2,0.42100739167846624
2019-08-02,AMD,R2,0.42625449538573734
2019-08-05,AMD,R2,0.44467358123162015
2019-08-06,AMD,R2,0.4531491293826636
2019-08-07,AMD,R2,0.41779843539496553
2019-08-08,AMD,R2,0.4560900934048647
2019-08-09,AMD,R2,0.45826823818824647
2019-08-12,AMD,R2,0.4760561064845752
2019-08-13,AMD,R2,0.4525466438140183
2019-08-14,AMD,R2,0.47204565397944187
2019-08-15,AMD,R2,0.47516686251945595
2019-08-16,AMD,R2,0.48864248388566245
2019-08-19,AMD,R2,0.4892574486046909
2019-08-20,AMD,R2,0.489161321715026
2019-08-21,AMD,R2,0.6338253474766726
2019-08-22,AMD,R2,0.62723060303787
2019-08-23,AMD,R2,0.667605409154246
2019-08-26,AMD,R2,0.6606537708662035
2019-08-27,AMD,R2,0.6606952828539931
2019-08-28,AMD,R2,0.643246025625076
2019-08-29,AMD,R2,0.6399083433998664
2019-08-30,AMD,R2,0.6328524752408826
2019-09-03,AMD,R2,0.6324239832152916
2019-09-04,AMD,R2,0.6111598660134996
2019-09-05,AMD,R2,0.6077560496212875
2019-09-06,AMD,R2,0.6103166300597007
2019-09-09,AMD,R2,0.6024789017490685
2019-09-10,AMD,R2,0.5901709317257313
2019-09-11,AMD,R2,0.6217372115285453
2019-09-12,AMD,R2,0.6176985000711395
2019-09-13,AMD,R2,0.6105748669669482
2019-09-16,AMD,R2,0.6041957796489452
2019-09-17,AMD,R2,0.6041032638851079
2019-09-18,AMD,R2,0.6141591826369063
2019-09-19,AMD,R2,0.6232828505457285
2019-09-20,AMD,R2,0.6452361298578766
2019-09-23,AMD,R2,0.6348451002570634
2019-09-24,AMD,R2,0.6432380617826621
2019-09-25,AMD,R2,0.6347461076322078
2019-09-26,AMD,R2,0.6329976330821354
2019-09-27,AMD,R2,0.6422114939470609
2019-09-30,AMD,R2,0.6427323351310543
2019-10-01,AMD,R2,0.6572204737187395
2019-10-02,AMD,R2,0.6566069477001397
2019-10-03,AMD,R2,0.6551176732546511
2019-10-04,AMD,R2,0.6535032734782105
2019-10-07,AMD,R2,0.6543578586492009
2019-10-08,AMD,R2,0.6762966903009803
2019-10-09,AMD,R2,0.6761664076319616
2019-10-10,AMD,R2,0.6772762718380507
2019-10-11,AMD,R2,0.6858959054871356
2019-10-14,AMD,R2,0.6948969816852899
2019-10-15,AMD,R2,0.697692040080718
2019-10-16,AMD,R2,0.6979534348558554
2019-10-17,AMD,R2,0.6964355940107815
2019-10-18,AMD,R2,0.695482535679267
2019-10-21,AMD,R2,0.6879110923221652
2019-10-22,AMD,R2,0.6898082588461518
2019-10-23,AMD,R2,0.6889316639777118
2019-10-24,AMD,R2,0.7555511655202266
2019-10-25,AMD,R2,0.7495396127893559
2019-10-28,AMD,R2,0.7446012829087161
2019-10-29,AMD,R2,0.7318906346068004
2019-10-30,AMD,R2,0.7242927073284668
2019-10-31,AMD,R2,0.6945047820303505
2019-11-01,AMD,R2,0.6430009602595638
2019-11-04,AMD,R2,0.637032009408794
2019-11-05,AMD,R2,0.6438705558469194
2019-11-06,AMD,R2,0.6782543272744324
2019-11-07,AMD,R2,0.6348794592589482
2019-11-08,AMD,R2,0.6300454783561886
2019-11-11,AMD,R2,0.6146878140069914
2019-11-12,AMD,R2,0.6194511959355096
2019-11-13,AMD,R2,0.606660193836157
2019-11-14,AMD,R2,0.5985417766017374
2019-11-15,AMD,R2,0.5991933103309384
2019-11-18,AMD,R2,0.48174059399172175
2019-11-19,AMD,R2,0.47925775073542354
2019-11-20,AMD,R2,0.4870026246294009
2019-11-21,AMD,R2,0.45898995305977963
2019-11-22,AMD,R2,0.45255278706088964
2019-11-25,AMD,R2,0.44098550135476966
2019-11-26,AMD,R2,0.42842473411833293
2019-11-27,AMD,R2,0.4422623554479681
2019-11-29,AMD,R2,0.47390507159703976
2019-12-02,AMD,R2,0.4667748800929369
2019-12-03,AMD,R2,0.4662519022320736
2019-12-04,AMD,R2,0.4590439976836882
2019-12-05,AMD,R2,0.48940949610055007
2019-12-06,AMD,R2,0.47533904112538017
2019-12-09,AMD,R2,0.49790978587652934
2019-12-10,AMD,R2,0.49633391191203513
2019-12-11,AMD,R2,0.484099496050728
2019-12-12,AMD,R2,0.49123250666602125
2019-12-13,AMD,R2,0.5106528484590214
2019-12-16,AMD,R2,0.5125193550560991
2019-12-17,AMD,R2,0.5136897009615944
2019-12-18,AMD,R2,0.4925430369493504
2019-12-19,AMD,R2,0.4967533005677427
2019-12-20,AMD,R2,0.4932761185860097
2019-12-23,AMD,R2,0.4498774390732426
2019-12-24,AMD,R2,0.4391879797958609
2019-12-26,AMD,R2,0.4369762676706208
2019-12-27,AMD,R2,0.42439722734268914
2019-12-30,AMD,R2,0.4469353290958047
2019-12-31,AMD,R2,0.450063760738742
2020-01-02,AMD,R2,0.49247332136979316
2020-01-03,AMD,R2,0.47485722082542325
2020-01-06,AMD,R2,0.4842902111792895
2020-01-07,AMD,R2,0.48408537641448035
2020-01-08,AMD,R2,0.465328427293481
2020-01-09,AMD,R2,0.47551713021375475
2020-01-10,AMD,R2,0.5276456570359438
2020-01-13,AMD,R2,0.523752686547321
2020-01-14,AMD,R2,0.5213870919995386
2020-01-15,AMD,R2,0.5153400073999082
2020-01-16,AMD,R2,0.5112991067113575
2020-01-17,AMD,R2,0.498564272263056
2020-01-21,AMD,R2,0.4995429022609833
2020-01-22,AMD,R2,0.5097530237527379
2020-01-23,AMD,R2,0.49973847152106
2020-01-24,AMD,R2,0.4927979774150455
2020-01-27,AMD,R2,0.48150219833879326
2020-01-28,AMD,R2,0.48599640620347073
2020-01-29,AMD,R2,0.505815166415573
2020-01-30,AMD,R2,0.47296842639868997
2020-01-31,AMD,R2,0.4816435976179503
2020-02-03,AMD,R2,0.4835473241321616
2020-02-04,AMD,R2,0.4750258539530098
2020-02-05,AMD,R2,0.4747434583063679
2020-02-06,AMD,R2,0.48236599708968797
2020-02-07,AMD,R2,0.46139778044804347
2020-02-10,AMD,R2,0.47750850944360435
2020-02-11,AMD,R2,0.4925101424491318
2020-02-12,AMD,R2,0.5124507994066595
2020-02-13,AMD,R2,0.5140645898935797
2020-02-14,AMD,R2,0.5185999788836846
2020-02-18,AMD,R2,0.5034773194530999
2020-02-19,AMD,R2,0.5127325833852734
2020-02-20,AMD,R2,0.5235859255936308
2020-02-21,AMD,R2,0.561005143947547
2020-02-24,AMD,R2,0.6383608769799738
2020-02-25,AMD,R2,0.6341653165109461
2020-02-26,AMD,R2,0.6314136269343534
2020-02-27,AMD,R2,0.6709572913464382
2020-02-28,AMD,R2,0.6788211399137516
2020-03-02,AMD,R2,0.6900976725009411
2020-03-03,AMD,R2,0.6878458113064465
2020-03-04,AMD,R2,0.708122915287013
2020-03-05,AMD,R2,0.7162095396216346
2020-03-06,AMD,R2,0.6998287861831713
2020-03-09,AMD,R2,0.754079243557983
2020-03-10,AMD,R2,0.7617920472899222
2020-03-11,AMD,R2,0.7198346034050114
2020-03-12,AMD,R2,0.8049822804590829
2020-03-13,AMD,R2,0.8288223575426255
2020-03-16,AMD,R2,0.8394007536899053
2020-03-17,AMD,R2,0.8364126801246323
2020-03-18,AMD,R2,0.8247055270472576
2020-03-19,AMD,R2,0.8247104539415758
2020-03-20,AMD,R2,0.8294932106161692
2020-03-23,AMD,R2,0.8339656913422783
2020-03-24,AMD,R2,0.8451777419179782
2020-03-25,AMD,R2,0.840416023523078
2020-03-26,AMD,R2,0.8443179253095754
2020-03-27,AMD,R2,0.8426761027293064
2020-03-30,AMD,R2,0.8470535551541192
2020-03-31,AMD,R2,0.8444660568185801
2020-04-01,AMD,R2,0.8458829726184789
2020-04-02,AMD,R2,0.8461469671771747
2020-04-03,AMD,R2,0.8334703707241913
2020-04-06,AMD,R2,0.8390909397675266
2020-04-07,AMD,R2,0.8400727695039353
2020-04-08,AMD,R2,0.8404454341246024
2020-04-09,AMD,R2,0.8412199266461743
2020-04-13,AMD,R2,0.8447563648380152
2020-04-14,AMD,R2,0.8483640191770281
2020-04-15,AMD,R2,0.8489137637888918
2020-04-16,AMD,R2,0.8499512022883222
2020-04-17,AMD,R2,0.8496094825673939
2020-04-20,AMD,R2,0.8481926790885601
2020-04-21,AMD,R2,0.8539233690384057
2020-04-22,AMD,R2,0.8552503529117194
2020-04-23,AMD,R2,0.8548700670146642
2020-04-24,AMD,R2,0.8631577863009879
2020-04-27,AMD,R2,0.8640873595357434
2020-04-28,AMD,R2,0.8658407332864526
2020-04-29,AMD,R2,0.8341517174114932
2020-04-30,AMD,R2,0.8319306112541904
2020-05-01,AMD,R2,0.8342425331154744
2020-05-04,AMD,R2,0.8329085602628509
2020-05-05,AMD,R2,0.8327365122505673
2020-05-06,AMD,R2,0.8344750050072247
2020-05-07,AMD,R2,0.8327424792151814
2020-05-08,AMD,R2,0.8338952994973612
2020-05-11,AMD,R2,0.8309312577387422
2020-05-12,AMD,R2,0.8306815306518193
2020-05-13,AMD,R2,0.8360930159205355
2020-05-14,AMD,R2,0.8366458839301196
2020-05-15,AMD,R2,0.8359054917990861
2020-05-18,AMD,R2,0.844288571357403
2020-05-19,AMD,R2,0.8413486467824821
2020-05-20,AMD,R2,0.8405469948014495
2020-05-21,AMD,R2,0.8411761087036435
2020-05-22,AMD,R2,0.8359226395091917
2020-05-26,AMD,R2,0.8318720407709146
2020-05-27,AMD,R2,0.8276806540491474
2020-05-28,AMD,R2,0.8291958048697878
2020-05-29,AMD,R2,0.8262146930226288
2020-06-01,AMD,R2,0.8240711296829059
2020-06-02,AMD,R2,0.826618220920114
2020-06-03,AMD,R2,0.8241757198173457
2020-06-04,AMD,R2,0.8217263393515835
2020-06-05,AMD,R2,0.8455489744638465
2020-06-08,AMD,R2,0.828333835445059
2020-06-09,AMD,R2,0.8088634677713675
2020-06-10,AMD,R2,0.7895963243285431
2020-06-11,AMD,R2,0.8033011379930015
2020-06-12,AMD,R2,0.7955726854524388
2020-06-15,AMD,R2,0.7983493864034004
2020-06-16,AMD,R2,0.7998960606913539
2020-06-17,AMD,R2,0.7950342906926466
2020-06-18,AMD,R2,0.7667098004992965
2020-06-19,AMD,R2,0.7802195882053616
